"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"281","GO:0016579;NA",0.00045819584795458,1,6,6,NA,NA,NA,NA
"282","GO:0006457;NA",0.000526789553808527,1,7,7,NA,NA,NA,NA
"283","GO:0006464;NA",0.000570433030988448,1,6,6,NA,NA,NA,NA
"284","GO:0007017;NA",0.000575011501835697,1,6,6,NA,NA,NA,NA
"285","GO:0006096;NA",0.000721293701533544,1,6,6,NA,NA,NA,NA
"286","GO:0015074;NA",0.000782089483290416,1,6,6,NA,NA,NA,NA
"287","GO:0006397;NA",0.000825147575836679,1,6,6,NA,NA,NA,NA
"288","GO:0008146;NA",0.000885888901118686,1,6,6,NA,NA,NA,NA
"289","GO:0070122;NA",0.00105257836827014,1,6,6,NA,NA,NA,NA
"290","GO:0016567;NA",0.00108791553781802,1,6,6,NA,NA,NA,NA
"291","GO:0071805;NA",0.0011346875214244,1,6,6,NA,NA,NA,NA
"292","GO:0015986;NA",0.00114157113577817,1,7,7,NA,NA,NA,NA
"293","GO:0008080;NA",0.00154485011062893,1,6,6,NA,NA,NA,NA
"294","GO:0140326;NA",0.00158825299250821,1,4,4,NA,NA,NA,NA
"295","GO:0006281;NA",0.00164010548451492,1,5,5,NA,NA,NA,NA
"296","GO:0003755;NA",0.00176722910271378,1,6,6,NA,NA,NA,NA
"297","GO:0051603;NA",0.00179304433783547,1,6,6,NA,NA,NA,NA
"298","GO:0032580;NA",0.00180035603429499,1,5,5,NA,NA,NA,NA
"299","GO:0005509;GO:0005509",0.00184417913871104,1,6,6,NA,NA,NA,NA
"300","GO:1902600;NA",0.0019321723042273,1,6,6,NA,NA,NA,NA
"301","GO:0030163;NA",0.00206614512800633,1,5,5,NA,NA,NA,NA
"302","GO:0016791;NA",0.00214997385138252,1,5,5,NA,NA,NA,NA
"303","GO:0016788;NA",0.00234363865172764,1,5,5,NA,NA,NA,NA
"304","GO:0019205;NA",0.00235688721681336,1,4,4,NA,NA,NA,NA
"305","GO:0005852;NA",0.00240308160656565,1,5,5,NA,NA,NA,NA
"306","GO:0005576;NA",0.00252923946384954,1,5,5,NA,NA,NA,NA
"307","GO:0042176;NA",0.0027750062924046,1,4,4,NA,NA,NA,NA
"308","GO:0042555;NA",0.00293545895967855,1,4,4,NA,NA,NA,NA
"309","GO:0016409;NA",0.00302162820348186,1,5,5,NA,NA,NA,NA
"310","GO:0008083;NA",0.0044614925195575,1,5,5,NA,NA,NA,NA
"311","GO:0019773;NA",0.00455374028127577,1,5,5,NA,NA,NA,NA
"312","GO:0045017;NA",0.00536546639680164,1,4,4,NA,NA,NA,NA
"313","GO:0016779;NA",0.00556505099823116,1,4,4,NA,NA,NA,NA
"314","GO:0015934;NA",0.00576449687133768,1,5,5,NA,NA,NA,NA
"315","GO:0003756;NA",0.0061991753593964,1,4,4,NA,NA,NA,NA
"316","GO:0016746;NA",0.00696150376401241,1,4,4,NA,NA,NA,NA
"317","GO:0007017;GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005874;GO:0007017",0.00717647613586941,1,4,4,NA,NA,NA,NA
"318","GO:0008536;NA",0.00842292531456228,1,3,3,NA,NA,NA,NA
"319","GO:0016055;NA",0.00858651818243603,1,4,4,NA,NA,NA,NA
"320","GO:0006629;NA",0.00896946412192427,1,4,4,NA,NA,NA,NA
"321","GO:0120013;NA",0.00922759300138457,1,4,4,NA,NA,NA,NA
"322","GO:0046855;NA",0.0092348818870599,1,4,4,NA,NA,NA,NA
"323","GO:0006367;NA",0.00948404414335474,1,4,4,NA,NA,NA,NA
"324","GO:0042254;NA",0.00987562001500243,1,4,4,NA,NA,NA,NA
"325","GO:0055114",0.0107949517988997,1,4,4,NA,NA,"other metabolic processes","P"
"326","GO:0043015;NA",0.0108205544424894,1,3,3,NA,NA,NA,NA
"327","NA;GO:0003964",0.0127754159447663,1,4,4,NA,NA,NA,NA
"328","GO:0043161;NA",0.012898103835126,1,4,4,NA,NA,NA,NA
"329","GO:0016021;GO:0016021",0.0130499375128887,1,4,4,NA,NA,NA,NA
"330","GO:0070588;GO:0005262;GO:0016021",0.0132117468826906,1,3,3,NA,NA,NA,NA
"331","GO:0000049;NA",0.0163300671503036,1,4,4,NA,NA,NA,NA
"332","GO:0000139;NA",0.0166967796860441,1,3,3,NA,NA,NA,NA
"333","GO:0051537;NA",0.0179447534068486,1,4,4,NA,NA,NA,NA
"334","GO:0006887;NA",0.0188952863366001,1,3,3,NA,NA,NA,NA
"335","NA;GO:0008270",0.0191967252631503,1,3,3,NA,NA,NA,NA
"336","GO:0007264;NA",0.0193095174383657,1,3,3,NA,NA,NA,NA
"337","GO:0051287;NA",0.0196906594324836,1,3,3,NA,NA,NA,NA
"338","GO:0000956;NA",0.0209401630521448,1,4,4,NA,NA,NA,NA
"339","GO:0006164;NA",0.0228411479884289,1,3,3,NA,NA,NA,NA
"340","GO:0019239;NA",0.0231477007790898,1,3,3,NA,NA,NA,NA
"341","GO:0033588;NA",0.024288607118929,1,3,3,NA,NA,NA,NA
"342","GO:0030131;NA",0.0246291583455998,1,3,3,NA,NA,NA,NA
"343","GO:0030955;NA",0.0247356675220682,1,3,3,NA,NA,NA,NA
"344","GO:0060294;NA",0.0254571943023081,1,3,3,NA,NA,NA,NA
"345","GO:0006241;NA",0.0276756445564438,1,3,3,NA,NA,NA,NA
"346","GO:0016757;NA",0.0290589507113475,1,3,3,NA,NA,NA,NA
"347","GO:0008081;NA",0.0295035734378534,1,3,3,NA,NA,NA,NA
"348","GO:0003677;NA",0.0321085768868235,1,3,3,NA,NA,NA,NA
"349","GO:0006886;NA",0.0321523403881257,1,3,3,NA,NA,NA,NA
"350","GO:0008299;NA",0.0321730489325868,1,3,3,NA,NA,NA,NA
"351","GO:0005201;NA",0.0332331975162428,1,3,3,NA,NA,NA,NA
"352","GO:0006468;GO:0004674;GO:0005524",0.0343071278727363,1,3,3,NA,NA,NA,NA
"353","GO:0016407;NA",0.0343625958797308,1,3,3,NA,NA,NA,NA
"354","GO:0016151;NA",0.0345553714949741,1,3,3,NA,NA,NA,NA
"355","GO:0016491;NA",0.0355776458604652,1,3,3,NA,NA,NA,NA
"356","GO:0051016;NA",0.0360755849643076,1,3,3,NA,NA,NA,NA
"357","GO:0055085;GO:0005261;GO:0005886;GO:0016021",0.0360807852023777,1,2,2,NA,NA,NA,NA
"358","GO:0004867;NA",0.0375145846936834,1,3,3,NA,NA,NA,NA
"359","GO:0006265;NA",0.0385536003192834,1,2,2,NA,NA,NA,NA
"360","GO:0034453;NA",0.0391030270500242,1,3,3,NA,NA,NA,NA
"361","GO:0006351;NA",0.0398740329369712,1,3,3,NA,NA,NA,NA
"362","GO:0034450;NA",0.0406737538698073,1,2,2,NA,NA,NA,NA
"363","GO:0030983;NA",0.0409431279330785,1,2,2,NA,NA,NA,NA
"364","GO:0030126;NA",0.0425074023347273,1,2,2,NA,NA,NA,NA
"365","GO:1990904;NA",0.0433833902964166,1,3,3,NA,NA,NA,NA
"366","GO:0005681;NA",0.0434431309875978,1,3,3,NA,NA,NA,NA
"367","GO:0030276;GO:0006886;GO:0016192;GO:0030131;GO:0030276",0.0443529605403397,1,2,2,NA,NA,NA,NA
"368","GO:0006303;NA",0.0446478492083519,1,2,2,NA,NA,NA,NA
"369","GO:0043015;GO:0000278;GO:0000922;GO:0000923;GO:0000930;GO:0005737;GO:0005813;GO:0005874;GO:0008275;GO:0031122;GO:0043015;GO:0051225;GO:0051321;GO:0051415",0.0454938269935346,1,2,2,NA,NA,NA,NA
"370","GO:0045893;NA",0.0471892082104179,1,3,3,NA,NA,NA,NA
"371","GO:0005739;NA",0.0481477607939826,1,3,3,NA,NA,NA,NA
"372","GO:0055085;GO:0005249;GO:0016021;GO:0034765",0.049174708252031,1,2,2,NA,NA,NA,NA
