"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"281","GO:0046933;NA",0.000302993833967183,1,7,7,NA,NA,NA,NA
"282","GO:0043565;NA",0.000445106651335492,1,7,7,NA,NA,NA,NA
"283","GO:0034314;NA",0.000446663726721799,1,7,7,NA,NA,NA,NA
"284","GO:0016579;NA",0.00047863139616277,1,6,6,NA,NA,NA,NA
"285","GO:0006457;NA",0.000554398185640782,1,7,7,NA,NA,NA,NA
"286","GO:0006464;NA",0.00059863075690515,1,6,6,NA,NA,NA,NA
"287","GO:0007017;NA",0.000600036874301931,1,6,6,NA,NA,NA,NA
"288","GO:0006096;NA",0.000752940764709388,1,6,6,NA,NA,NA,NA
"289","GO:0015074;NA",0.000820539590501201,1,6,6,NA,NA,NA,NA
"290","GO:0006397;NA",0.000863673309315572,1,6,6,NA,NA,NA,NA
"291","GO:0008146;NA",0.000924863809469041,1,6,6,NA,NA,NA,NA
"292","GO:0070122;NA",0.00109907578851895,1,6,6,NA,NA,NA,NA
"293","GO:0016567;NA",0.00113826010701289,1,6,6,NA,NA,NA,NA
"294","GO:0071805;NA",0.0011849097097145,1,6,6,NA,NA,NA,NA
"295","GO:0015986;NA",0.00120223939703817,1,7,7,NA,NA,NA,NA
"296","GO:0008080;NA",0.00161409292936989,1,6,6,NA,NA,NA,NA
"297","GO:0140326;NA",0.00166170285572006,1,4,4,NA,NA,NA,NA
"298","GO:0006281;NA",0.00170621457347549,1,5,5,NA,NA,NA,NA
"299","GO:0003755;NA",0.00184672612872091,1,6,6,NA,NA,NA,NA
"300","GO:0032580;NA",0.00186865695105967,1,5,5,NA,NA,NA,NA
"301","GO:0051603;NA",0.00187349337176892,1,6,6,NA,NA,NA,NA
"302","GO:0005509;GO:0005509",0.00192708354822619,1,6,6,NA,NA,NA,NA
"303","GO:1902600;NA",0.00201936067594456,1,6,6,NA,NA,NA,NA
"304","GO:0030163;NA",0.0021408041792744,1,5,5,NA,NA,NA,NA
"305","GO:0016791;NA",0.00222852491992387,1,5,5,NA,NA,NA,NA
"306","GO:0016788;NA",0.00242857310139174,1,5,5,NA,NA,NA,NA
"307","GO:0019205;NA",0.00245459067410116,1,4,4,NA,NA,NA,NA
"308","GO:0005852;NA",0.00249075111301256,1,5,5,NA,NA,NA,NA
"309","GO:0005576;NA",0.00262495504691686,1,5,5,NA,NA,NA,NA
"310","GO:0042176;NA",0.00286918215840759,1,4,4,NA,NA,NA,NA
"311","GO:0042555;NA",0.00302810672822479,1,4,4,NA,NA,NA,NA
"312","GO:0016409;NA",0.00313208228869028,1,5,5,NA,NA,NA,NA
"313","GO:0008083;NA",0.00462710821959587,1,5,5,NA,NA,NA,NA
"314","GO:0019773;NA",0.0047225619335698,1,5,5,NA,NA,NA,NA
"315","GO:0045017;NA",0.00551981394051527,1,4,4,NA,NA,NA,NA
"316","GO:0016779;NA",0.00572902180481926,1,4,4,NA,NA,NA,NA
"317","GO:0015934;NA",0.00597988693025548,1,5,5,NA,NA,NA,NA
"318","GO:0003756;NA",0.00637740720711685,1,4,4,NA,NA,NA,NA
"319","GO:0016746;NA",0.0071625093839384,1,4,4,NA,NA,NA,NA
"320","GO:0007017;GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005874;GO:0007017",0.00738348578406883,1,4,4,NA,NA,NA,NA
"321","GO:0008536;NA",0.0086950979356309,1,3,3,NA,NA,NA,NA
"322","GO:0016055;NA",0.00883543815753588,1,4,4,NA,NA,NA,NA
"323","GO:0006629;NA",0.00923569456112075,1,4,4,NA,NA,NA,NA
"324","GO:0120013;NA",0.00950023782343911,1,4,4,NA,NA,NA,NA
"325","GO:0046855;NA",0.00950340108017612,1,4,4,NA,NA,NA,NA
"326","GO:0006367;NA",0.0097604456137501,1,4,4,NA,NA,NA,NA
"327","GO:0042254;NA",0.0101654324777301,1,4,4,NA,NA,NA,NA
"328","GO:0043015;NA",0.0111038470597612,1,3,3,NA,NA,NA,NA
"329","GO:0055114",0.011111202474775,1,4,4,NA,NA,"other metabolic processes","P"
"330","NA;GO:0003964",0.0131528184901511,1,4,4,NA,NA,NA,NA
"331","GO:0043161;NA",0.0132791507539918,1,4,4,NA,NA,NA,NA
"332","GO:0016021;GO:0016021",0.0134411896296997,1,4,4,NA,NA,NA,NA
"333","GO:0070588;GO:0005262;GO:0016021",0.0135187667654429,1,3,3,NA,NA,NA,NA
"334","GO:0000049;NA",0.0168173343539028,1,4,4,NA,NA,NA,NA
"335","GO:0000139;NA",0.0171353590469456,1,3,3,NA,NA,NA,NA
"336","GO:0051537;NA",0.0184809286770904,1,4,4,NA,NA,NA,NA
"337","GO:0006887;NA",0.019330916695541,1,3,3,NA,NA,NA,NA
"338","NA;GO:0008270",0.0196212312818855,1,3,3,NA,NA,NA,NA
"339","GO:0007264;NA",0.0198252559730762,1,3,3,NA,NA,NA,NA
"340","GO:0051287;NA",0.0201596555050071,1,3,3,NA,NA,NA,NA
"341","GO:0000956;NA",0.0215686692381803,1,4,4,NA,NA,NA,NA
"342","GO:0006164;NA",0.0233363449742478,1,3,3,NA,NA,NA,NA
"343","GO:0019239;NA",0.0236550893320661,1,3,3,NA,NA,NA,NA
"344","GO:0033588;NA",0.0249157595998077,1,3,3,NA,NA,NA,NA
"345","GO:0030131;NA",0.0251591807020875,1,3,3,NA,NA,NA,NA
"346","GO:0030955;NA",0.0252707278287175,1,3,3,NA,NA,NA,NA
"347","GO:0060294;NA",0.0260100745686867,1,3,3,NA,NA,NA,NA
"348","GO:0006241;NA",0.0282839425596514,1,3,3,NA,NA,NA,NA
"349","GO:0016757;NA",0.0296916344696972,1,3,3,NA,NA,NA,NA
"350","GO:0008081;NA",0.0301521108024099,1,3,3,NA,NA,NA,NA
"351","GO:0006886;NA",0.0328537710178592,1,3,3,NA,NA,NA,NA
"352","GO:0008299;NA",0.0328749088315701,1,3,3,NA,NA,NA,NA
"353","GO:0003677;NA",0.0329553195230695,1,3,3,NA,NA,NA,NA
"354","GO:0005201;NA",0.0339594916107263,1,3,3,NA,NA,NA,NA
"355","GO:0006468;GO:0004674;GO:0005524",0.0350582959472106,1,3,3,NA,NA,NA,NA
"356","GO:0016407;NA",0.0351150188125589,1,3,3,NA,NA,NA,NA
"357","GO:0016151;NA",0.0353123283312007,1,3,3,NA,NA,NA,NA
"358","GO:0016491;NA",0.0363592929057133,1,3,3,NA,NA,NA,NA
"359","GO:0051016;NA",0.0368678302013744,1,3,3,NA,NA,NA,NA
"360","GO:0055085;GO:0005261;GO:0005886;GO:0016021",0.0371134376702562,1,2,2,NA,NA,NA,NA
"361","GO:0004867;NA",0.0384889974611201,1,3,3,NA,NA,NA,NA
"362","GO:0006265;NA",0.0395119235292681,1,2,2,NA,NA,NA,NA
"363","GO:0034453;NA",0.0399685790666411,1,3,3,NA,NA,NA,NA
"364","GO:0006351;NA",0.040758892722717,1,3,3,NA,NA,NA,NA
"365","GO:0034450;NA",0.0415629406543252,1,2,2,NA,NA,NA,NA
"366","GO:0030983;NA",0.0418616249300653,1,2,2,NA,NA,NA,NA
"367","GO:0030126;NA",0.0433957429602615,1,2,2,NA,NA,NA,NA
"368","GO:1990904;NA",0.0443481313259487,1,3,3,NA,NA,NA,NA
"369","GO:0005681;NA",0.0444183434670502,1,3,3,NA,NA,NA,NA
"370","GO:0030276;GO:0006886;GO:0016192;GO:0030131;GO:0030276",0.0451840275527349,1,2,2,NA,NA,NA,NA
"371","GO:0006303;NA",0.0454762509920822,1,2,2,NA,NA,NA,NA
"372","GO:0043015;GO:0000278;GO:0000922;GO:0000923;GO:0000930;GO:0005737;GO:0005813;GO:0005874;GO:0008275;GO:0031122;GO:0043015;GO:0051225;GO:0051321;GO:0051415",0.0463158670695922,1,2,2,NA,NA,NA,NA
"373","GO:0045893;NA",0.0482437420984167,1,3,3,NA,NA,NA,NA
"374","GO:0005739;NA",0.049223215652173,1,3,3,NA,NA,NA,NA
