"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"275","GO:0003723;NA",4.33019050289099e-06,1,9,9,NA,NA,NA,NA
"276","GO:0051015;NA",7.39110540466154e-06,1,7,7,NA,NA,NA,NA
"277","GO:0016592;NA",1.07727266855276e-05,1,9,9,NA,NA,NA,NA
"278","GO:0016192;NA",1.26560429111358e-05,1,8,8,NA,NA,NA,NA
"279","GO:0030246;NA",1.29783323118033e-05,1,7,7,NA,NA,NA,NA
"280","GO:0006396;NA",2.1404455021126e-05,1,7,7,NA,NA,NA,NA
"281","GO:0006413;NA",2.56954464921078e-05,1,8,8,NA,NA,NA,NA
"282","GO:0006414;NA",3.40544007236219e-05,1,8,8,NA,NA,NA,NA
"283","GO:0030117;NA",4.9122750783133e-05,1,7,7,NA,NA,NA,NA
"284","GO:0046933;NA",5.87528510910005e-05,1,7,7,NA,NA,NA,NA
"285","GO:0034314;NA",9.00408283163195e-05,1,7,7,NA,NA,NA,NA
"286","GO:0016579;NA",0.000109225754928745,1,6,6,NA,NA,NA,NA
"287","GO:0006457;NA",0.000114670977632829,1,7,7,NA,NA,NA,NA
"288","GO:0006260;NA",0.000119644276908393,1,7,7,NA,NA,NA,NA
"289","GO:0003779;NA",0.000138404649125477,1,7,7,NA,NA,NA,NA
"290","GO:0042981;NA",0.00017351662043916,1,6,6,NA,NA,NA,NA
"291","GO:0006096;NA",0.00018088208159619,1,6,6,NA,NA,NA,NA
"292","GO:0006397;NA",0.000210158720606531,1,6,6,NA,NA,NA,NA
"293","GO:0015986;NA",0.000267278927718057,1,7,7,NA,NA,NA,NA
"294","GO:0070122;NA",0.000274708621855476,1,6,6,NA,NA,NA,NA
"295","GO:0008080;NA",0.000417791064401681,1,6,6,NA,NA,NA,NA
"296","GO:0008484;NA",0.000445969620454663,1,5,5,NA,NA,NA,NA
"297","GO:0003755;NA",0.000484032982826959,1,6,6,NA,NA,NA,NA
"298","GO:0051603;NA",0.000492382498316825,1,6,6,NA,NA,NA,NA
"299","GO:0006281;NA",0.000504028041761615,1,5,5,NA,NA,NA,NA
"300","GO:1902600;NA",0.000533469672703801,1,6,6,NA,NA,NA,NA
"301","GO:0140326;NA",0.0005594392519616,1,4,4,NA,NA,NA,NA
"302","GO:0007017;NA",0.000625383134241367,1,5,5,NA,NA,NA,NA
"303","GO:0030163;NA",0.000642705202885897,1,5,5,NA,NA,NA,NA
"304","GO:0070588;NA",0.000660716315727218,1,4,4,NA,NA,NA,NA
"305","GO:0006464;NA",0.000669034670985071,1,5,5,NA,NA,NA,NA
"306","GO:0005852;NA",0.000758484077041848,1,5,5,NA,NA,NA,NA
"307","GO:0016409;NA",0.000978046089764095,1,5,5,NA,NA,NA,NA
"308","GO:0042176;NA",0.000980855978754746,1,4,4,NA,NA,NA,NA
"309","GO:0042555;NA",0.00103233613692227,1,4,4,NA,NA,NA,NA
"310","GO:0019773;NA",0.00153389563868598,1,5,5,NA,NA,NA,NA
"311","GO:0008234;NA",0.00164168935389963,1,4,4,NA,NA,NA,NA
"312","GO:0015934;NA",0.00198487265322978,1,5,5,NA,NA,NA,NA
"313","GO:0016779;NA",0.00211827732878529,1,4,4,NA,NA,NA,NA
"314","GO:0016746;NA",0.00272667606311401,1,4,4,NA,NA,NA,NA
"315","GO:0007017;GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005874;GO:0007017",0.00282157504811339,1,4,4,NA,NA,NA,NA
"316","GO:0016791;NA",0.00323853576345216,1,4,4,NA,NA,NA,NA
"317","GO:0120013;NA",0.00371118886005484,1,4,4,NA,NA,NA,NA
"318","GO:0046855;NA",0.00372984802622894,1,4,4,NA,NA,NA,NA
"319","GO:0008536;NA",0.00382355093933343,1,3,3,NA,NA,NA,NA
"320","GO:0006367;NA",0.00383954210767781,1,4,4,NA,NA,NA,NA
"321","GO:0042254;NA",0.00400888691878221,1,4,4,NA,NA,NA,NA
"322","GO:0015074;NA",0.00436007211653287,1,4,4,NA,NA,NA,NA
"323","GO:0055114",0.00442717878462683,1,4,4,NA,NA,"other metabolic processes","P"
"324","GO:0019205;NA",0.00472578391357605,1,3,3,NA,NA,NA,NA
"325","GO:0043015;NA",0.00490318369741432,1,3,3,NA,NA,NA,NA
"326","GO:0016567;NA",0.00517651297582189,1,4,4,NA,NA,NA,NA
"327","GO:0043161;NA",0.00538018630342508,1,4,4,NA,NA,NA,NA
"328","GO:0016021;GO:0016021",0.00543122851134195,1,4,4,NA,NA,NA,NA
"329","GO:0000049;NA",0.00696317213490051,1,4,4,NA,NA,NA,NA
"330","GO:0051537;NA",0.00772308577703222,1,4,4,NA,NA,NA,NA
"331","GO:0000139;NA",0.0079982418143488,1,3,3,NA,NA,NA,NA
"332","GO:0006887;NA",0.00911261474043965,1,3,3,NA,NA,NA,NA
"333","NA;GO:0008270",0.00923026442998455,1,3,3,NA,NA,NA,NA
"334","GO:0051287;NA",0.00959115988288368,1,3,3,NA,NA,NA,NA
"335","GO:0003756;NA",0.0111135114834114,1,3,3,NA,NA,NA,NA
"336","GO:0006164;NA",0.0112326952661408,1,3,3,NA,NA,NA,NA
"337","GO:0019239;NA",0.0113909820755041,1,3,3,NA,NA,NA,NA
"338","GO:0005576;NA",0.0118629922652764,1,3,3,NA,NA,NA,NA
"339","GO:0030131;NA",0.0122319195899829,1,3,3,NA,NA,NA,NA
"340","GO:0033588;NA",0.0122405804802518,1,3,3,NA,NA,NA,NA
"341","GO:0030955;NA",0.0122784854482716,1,3,3,NA,NA,NA,NA
"342","GO:0060294;NA",0.0126695393562361,1,3,3,NA,NA,NA,NA
"343","GO:0043565;NA",0.0145527229521845,1,3,3,NA,NA,NA,NA
"344","GO:0016757;NA",0.0146754731119758,1,3,3,NA,NA,NA,NA
"345","GO:0016055;NA",0.0148751469368426,1,3,3,NA,NA,NA,NA
"346","GO:0006886;NA",0.0164161266322119,1,3,3,NA,NA,NA,NA
"347","GO:0008299;NA",0.0164279807696476,1,3,3,NA,NA,NA,NA
"348","GO:0005509;GO:0005509",0.017602766981911,1,3,3,NA,NA,NA,NA
"349","GO:0006468;GO:0004674;GO:0005524",0.0176285094719319,1,3,3,NA,NA,NA,NA
"350","GO:0016407;NA",0.0176599317829604,1,3,3,NA,NA,NA,NA
"351","GO:0016151;NA",0.017768331758206,1,3,3,NA,NA,NA,NA
"352","GO:0016491;NA",0.018340876815181,1,3,3,NA,NA,NA,NA
"353","GO:0051016;NA",0.0186272516868252,1,3,3,NA,NA,NA,NA
"354","GO:0034453;NA",0.0203320393714054,1,3,3,NA,NA,NA,NA
"355","GO:0006351;NA",0.0207648859049515,1,3,3,NA,NA,NA,NA
"356","GO:0005681;NA",0.0227734987320664,1,3,3,NA,NA,NA,NA
"357","GO:1990904;NA",0.022783574804604,1,3,3,NA,NA,NA,NA
"358","GO:0006265;NA",0.0231433840022919,1,2,2,NA,NA,NA,NA
"359","GO:0034450;NA",0.0240233765590523,1,2,2,NA,NA,NA,NA
"360","GO:0030983;NA",0.0243607444120291,1,2,2,NA,NA,NA,NA
"361","GO:0045893;NA",0.0249728009303865,1,3,3,NA,NA,NA,NA
"362","GO:0005739;NA",0.0255351254830553,1,3,3,NA,NA,NA,NA
"363","GO:0030276;GO:0006886;GO:0016192;GO:0030131;GO:0030276",0.0259339744744421,1,2,2,NA,NA,NA,NA
"364","GO:0006303;NA",0.0261000999495578,1,2,2,NA,NA,NA,NA
"365","GO:0043015;GO:0000278;GO:0000922;GO:0000923;GO:0000930;GO:0005737;GO:0005813;GO:0005874;GO:0008275;GO:0031122;GO:0043015;GO:0051225;GO:0051321;GO:0051415",0.0265852431895563,1,2,2,NA,NA,NA,NA
"366","GO:0008137;NA",0.0289203925290434,1,3,3,NA,NA,NA,NA
"367","GO:0000956;NA",0.0293201000201695,1,3,3,NA,NA,NA,NA
"368","GO:0004129;NA",0.0301413171642967,1,3,3,NA,NA,NA,NA
"369","GO:0071949;NA",0.0345982000038368,1,2,2,NA,NA,NA,NA
"370","GO:0006101;NA",0.0353108565661395,1,2,2,NA,NA,NA,NA
"371","GO:0055114;GO:0016627;GO:0050660",0.0355356773943406,1,2,2,NA,NA,NA,NA
"372","GO:0005978;NA",0.0368298822150846,1,2,2,NA,NA,NA,NA
"373","GO:0060271;NA",0.0372734239980498,1,2,2,NA,NA,NA,NA
"374","GO:0008134;NA",0.0373267857289654,1,2,2,NA,NA,NA,NA
"375","GO:0050661;NA",0.0380594594407717,1,2,2,NA,NA,NA,NA
"376","GO:0009982;NA",0.0398897191669445,1,2,2,NA,NA,NA,NA
"377","GO:0005524;GO:0003723;GO:0003724;GO:0005524",0.0400716183031415,1,2,2,NA,NA,NA,NA
"378","GO:0006413;GO:0001731;GO:0003743",0.0403647359631615,1,2,2,NA,NA,NA,NA
"379","GO:0006529;NA",0.0415751819462143,1,2,2,NA,NA,NA,NA
"380","GO:0008236;NA",0.0416761080410951,1,2,2,NA,NA,NA,NA
"381","GO:0018193;NA",0.0435790487808985,1,2,2,NA,NA,NA,NA
"382","GO:0008194;GO:0008194;GO:0016021",0.0452977648309575,1,2,2,NA,NA,NA,NA
"383","GO:0038023;NA",0.0454593772254165,1,2,2,NA,NA,NA,NA
"384","GO:0008194;NA",0.0463269913555236,1,2,2,NA,NA,NA,NA
"385","GO:0016758;NA",0.0470818829369715,1,2,2,NA,NA,NA,NA
"386","GO:0016798;NA",0.0471119645814123,1,2,2,NA,NA,NA,NA
"387","GO:0030414;NA",0.0475544592927289,1,2,2,NA,NA,NA,NA
"388","GO:0006241;NA",0.0482535500082543,1,2,2,NA,NA,NA,NA
"389","GO:0050277;NA",0.0483454104556637,1,2,2,NA,NA,NA,NA
"390","GO:0033961;NA",0.0494291621520699,1,2,2,NA,NA,NA,NA
"391","GO:0003677;NA",0.0495655410061404,1,2,2,NA,NA,NA,NA
